"Information Technology","Hinduja Global Solutions Limited   ","Hinduja Global Solutions Limited    "
"Information Technology","Firstsource Solutions Limited   ","Firstsource Solutions Limited    "
"Information Technology","Zensar Technologies Limited   ","Zensar Technologies Limited    "
"Information Technology","Tata Elxsi Limited   ","Tata Elxsi Limited    "
"Information Technology","Geodesic Limited   ","Geodesic Limited    "
"Information Technology","Genesys International Corporation Limited   ","Genesys International Corporation Limited    "
"Information Technology","Moser Baer (India) Limited   ","Moser Baer (India) Limited    "
"Information Technology","Zylog Systems Limited   ","Zylog Systems Limited    "
"Information Technology","Hinduja Ventures Limited   ","Hinduja Ventures Limited    "
"Information Technology","Career Point Infosystems Limited   ","Career Point Infosystems Limited    "
"Information Technology","Infinite Computer Solutions India Limited   ","Infinite Computer Solutions India Limited    "
"Information Technology","ICSA (India) Limited   ","ICSA (India) Limited    "
"Information Technology","Take Solutions Limited   ","Take Solutions Limited    "
"Information Technology","Sonata Software Limited   ","Sonata Software Limited    "
"Information Technology","Aptech Limited   ","Aptech Limited    "
"Information Technology","Spanco Limited   ","Spanco Limited    "
"Information Technology","Subex Limited   ","Subex Limited    "
"Information Technology","Cambridge Solutions Limited   ","Cambridge Solutions Limited    "
"Information Technology","Sasken Communication Technologies Limited   ","Sasken Communication Technologies Limited    "
"Information Technology","Geometric Limited   ","Geometric Limited    "
"Information Technology","Mastek Limited   ","Mastek Limited    "
"Information Technology","Nucleus Software Exports Limited   ","Nucleus Software Exports Limited    "
"Information Technology","Zenith Infotech Limited   ","Zenith Infotech Limited    "
"Information Technology","Net 4 India Limited   ","Net 4 India Limited    "
"Information Technology","GSS Infotech Limited   ","GSS Infotech Limited    "
"Information Technology","Aurionpro Solutions Limited   ","Aurionpro Solutions Limited    "
"Information Technology","Dhanus Technologies Limited   ","Dhanus Technologies Limited    "
"Information Technology","Parrys Sugar Industries Limited   ","Parrys Sugar Industries Limited    "
"Information Technology","Edserv Softsystems Limited   ","Edserv Softsystems Limited    "
"Information Technology","Omnitech Infosolutions Limited   ","Omnitech Infosolutions Limited    "
"Information Technology","Allied Digital Services Limited   ","Allied Digital Services Limited    "
"Information Technology","Cura Technologies Limited   ","Cura Technologies Limited    "
"Information Technology","Micro Technologies (India) Limited   ","Micro Technologies (India) Limited    "
"Information Technology","Smartlink Network Systems Limited   ","Smartlink Network Systems Limited    "
"Information Technology","Datamatics Global Services Limited   ","Datamatics Global Services Limited    "
"Information Technology","Ramco Systems Limited   ","Ramco Systems Limited    "
"Information Technology","Tanla Solutions Limited   ","Tanla Solutions Limited    "
"Information Technology","R Systems International Limited   ","R Systems International Limited    "
"Information Technology","Axis IT&T Limited   ","Axis IT&T Limited    "
"Information Technology","Agnite Education Limited   ","Agnite Education Limited    "
"Information Technology","Aftek Limited   ","Aftek Limited    "
"Information Technology","Kale Consultants Limited   ","Kale Consultants Limited    "
"Information Technology","Kernex Microsystems (India) Limited   ","Kernex Microsystems (India) Limited    "
"Information Technology","Megasoft Limited   ","Megasoft Limited    "
"Information Technology","HOV Services Limited   ","HOV Services Limited    "
"Information Technology","FCS Software Solutions Limited   ","FCS Software Solutions Limited    "
"Information Technology","Tricom India Limited   ","Tricom India Limited    "
"Information Technology","Blue Star Infotech Limited   ","Blue Star Infotech Limited    "
"Information Technology","Accel Frontline Limited   ","Accel Frontline Limited    "
"Information Technology","Intrasoft Technologies Limited   ","Intrasoft Technologies Limited    "
"Information Technology","D-Link India Limited   ","D-Link India Limited    "
"Information Technology","AcroPetal Technologies Limited   ","AcroPetal Technologies Limited    "
"Information Technology","Cranes Software International Limited   ","Cranes Software International Limited    "
"Information Technology","Helios & Matheson Information Technology Limited   ","Helios & Matheson Information Technology Limited    "
"Information Technology","KLG Systel Limited   ","KLG Systel Limited    "
"Information Technology","Usha Martin Education & Solutions Limited   ","Usha Martin Education & Solutions Limited    "
"Information Technology","Info-Drive Software Limited   ","Info-Drive Software Limited    "
"Information Technology","R S Software (India) Limited   ","R S Software (India) Limited    "
"Information Technology","Northgate Technologies Limited   ","Northgate Technologies Limited    "
"Information Technology","Compuage Infocom Limited   ","Compuage Infocom Limited    "
"Information Technology","Trigyn Technologies Limited   ","Trigyn Technologies Limited    "
"Information Technology","Excel Infoways Limited   ","Excel Infoways Limited    "
"Information Technology","Thinksoft Global Services Limited   ","Thinksoft Global Services Limited    "
"Information Technology","Prithvi Information Solutions Limited   ","Prithvi Information Solutions Limited    "
"Information Technology","Four Soft Limited   ","Four Soft Limited    "
"Information Technology","Visesh Infotecnics Limited   ","Visesh Infotecnics Limited    "
"Information Technology","Saksoft Limited   ","Saksoft Limited    "
"Information Technology","Onward Technologies Limited   ","Onward Technologies Limited    "
"Information Technology","TVS Electronics Limited   ","TVS Electronics Limited    "
"Information Technology","Cybertech Systems & Software Limited   ","Cybertech Systems & Software Limited    "
"Information Technology","California Software Company Limited   ","California Software Company Limited    "
"Information Technology","Allsec Technologies Limited   ","Allsec Technologies Limited    "
"Information Technology","MRO-TEK Limited   ","MRO-TEK Limited    "
"Information Technology","Euro Multivision Limited   ","Euro Multivision Limited    "
"Information Technology","Zenith Computers Limited   ","Zenith Computers Limited    "
"Information Technology","Logix Microsystems Limited   ","Logix Microsystems Limited    "
"Information Technology","Maars Software International Limited   ","Maars Software International Limited    "
"Information Technology","Cambridge Technology Enterprises Limited   ","Cambridge Technology Enterprises Limited    "
"Information Technology","Teledata Technology Solutions Limited   ","Teledata Technology Solutions Limited    "
"Information Technology","IOL Netcom Limited   ","IOL Netcom Limited    "
"Information Technology","ORG Informatics Limited   ","ORG Informatics Limited    "
"Information Technology","Coral Hub Limited   ","Coral Hub Limited    "
"Information Technology","Goldstone Technologies Limited   ","Goldstone Technologies Limited    "
"Information Technology","Pan India Corporation Limited   ","Pan India Corporation Limited    "
"Information Technology","Melstar Information Technologies Limited   ","Melstar Information Technologies Limited    "
"Information Technology","Visu International Limited   ","Visu International Limited    "
"Information Technology","Quintegra Solutions Limited   ","Quintegra Solutions Limited    "
"Information Technology","LCC Infotech Limited   ","LCC Infotech Limited    "
"Information Technology","Ranklin Solutions Limited   ","Ranklin Solutions Limited    "
"Information Technology","Prithvi Softech Limited   ","Prithvi Softech Limited    "
"Information Technology","Bodhtree Consulting Limited   ","Bodhtree Consulting Limited    "
"Information Technology","Software Technology Group International Limited   ","Software Technology Group International Limited    "
"Information Technology","Computech International Limited   ","Computech International Limited    "
"Information Technology","Dynacons Systems & Solutions Limited   ","Dynacons Systems & Solutions Limited    "
"Logistics","Container Corporation Of India Limited   ","Container Corporation Of India Limited    "
"Logistics","Allcargo Global Logistics Limited   ","Allcargo Global Logistics Limited    "
"Logistics","Gateway Distriparks Limited   ","Gateway Distriparks Limited    "
"Logistics","Transport Corporation of India Limited   ","Transport Corporation of India Limited    "
"Logistics","Aqua Logistics Limited   ","Aqua Logistics Limited    "
"Logistics","Sical Logistics Limited   ","Sical Logistics Limited    "
"Logistics","Patel Integrated Logistics Limited   ","Patel Integrated Logistics Limited    "
"Media","Zee Entertainment Enterprises Limited   ","Zee Entertainment Enterprises Limited    "
"Media","Sun TV Network Limited   ","Sun TV Network Limited    "
"Media","Dish TV India Limited   ","Dish TV India Limited    "
"Media","D B Corp Limited   ","D B Corp Limited    "
"Media","Jagran Prakashan Limited   ","Jagran Prakashan Limited    "
"Media","H T Media Limited   ","H T Media Limited    "
"Media","UTV Software Communications Limited   ","UTV Software Communications Limited    "
"Media","IBN18 Broadcast Limited   ","IBN18 Broadcast Limited    "
"Media","Hathway Cable & Datacom Limited   ","Hathway Cable & Datacom Limited    "
"Media","Deccan Chronicle Holdings Limited   ","Deccan Chronicle Holdings Limited    "
"Media","Eros International Media Limited   ","Eros International Media Limited    "
"Media","Television Eighteen India Limited   ","Television Eighteen India Limited    "
"Media","Den Networks Limited   ","Den Networks Limited    "
"Media","Entertainment Network (India) Limited   ","Entertainment Network (India) Limited    "
"Media","Hindustan Media Ventures Limited   ","Hindustan Media Ventures Limited    "
"Media","Prime Focus Limited   ","Prime Focus Limited    "
"Media","Reliance MediaWorks Limited   ","Reliance MediaWorks Limited    "
"Media","Reliance Broadcast Network Limited   ","Reliance Broadcast Network Limited    "
"Media","New Delhi Television Limited   ","New Delhi Television Limited    "
"Media","Shree Ashtavinayak Cine Vision Limited   ","Shree Ashtavinayak Cine Vision Limited    "
"Media","Wire & Wireless India Limited   ","Wire & Wireless India Limited    "
"Media","T.V. Today Network Limited   ","T.V. Today Network Limited    "
"Media","PVR Limited   ","PVR Limited    "
"Media","Inox Leisure Limited   ","Inox Leisure Limited    "
"Media","Zee News Limited   ","Zee News Limited    "
"Media","Zee Learn Limited   ","Zee Learn Limited    "
"Media","K Sera Sera Limited   ","K Sera Sera Limited    "
"Media","Balaji Telefilms Limited   ","Balaji Telefilms Limited    "
"Media","Fame India Limited   ","Fame India Limited    "
"Media","Sri Adhikari Brothers Television Network Limited   ","Sri Adhikari Brothers Television Network Limited    "
"Media","B A G Films & Media Limited   ","B A G Films & Media Limited    "
"Media","Crest Animation Studios Limited   ","Crest Animation Studios Limited    "
"Media","Saregama India Limited   ","Saregama India Limited    "
"Media","Cinemax India Limited   ","Cinemax India Limited    "
"Media","Mukta Arts Limited   ","Mukta Arts Limited    "
"Media","Raj Television Network Limited   ","Raj Television Network Limited    "
"Media","Shilpi Cable Technologies Limited   ","Shilpi Cable Technologies Limited    "
"Media","Tips Industries Limited   ","Tips Industries Limited    "
"Media","Next Mediaworks Limited   ","Next Mediaworks Limited    "
"Media","Pyramid Saimira Theatre Limited   ","Pyramid Saimira Theatre Limited    "
"Media","Broadcast Initiatives Limited   ","Broadcast Initiatives Limited    "
"Media","Pritish Nandy Communications Limited   ","Pritish Nandy Communications Limited    "
"Media","Cinevistaas Limited   ","Cinevistaas Limited    "
"Media","Cyber Media (India) Limited   ","Cyber Media (India) Limited    "
"Media","Radaan Mediaworks (I) Limited   ","Radaan Mediaworks (I) Limited    "
"Media","Jain Studios Limited   ","Jain Studios Limited    "
"Media","Creative Eye Limited   ","Creative Eye Limited    "
"Media","ATN International Limited   ","ATN International Limited    "
"Metals","NMDC Limited   ","NMDC Limited    "
"Metals","Steel Authority of India Limited   ","Steel Authority of India Limited    "
"Metals","Jindal Steel & Power Limited   ","Jindal Steel & Power Limited    "
"Metals","Hindustan Zinc Limited   ","Hindustan Zinc Limited    "
"Metals","Sterlite Industries ( India ) Limited   ","Sterlite Industries (India) Limited    "
"Metals","Tata Steel Limited   ","Tata Steel Limited    "
"Metals","Hindalco Industries Limited   ","Hindalco Industries Limited    "
"Metals","Hindustan Copper Limited   ","Hindustan Copper Limited    "
"Metals","Sesa Goa Limited   ","Sesa Goa Limited    "
"Metals","National Aluminium Company Limited   ","National Aluminium Company Limited    "
"Metals","JSW Steel Limited   ","JSW Steel Limited    "
"Metals","Bhushan Steel Limited   ","Bhushan Steel Limited    "
"Metals","MOIL Limited   ","MOIL Limited    "
"Metals","Ispat Industries Limited   ","Ispat Industries Limited    "
"Metals","Gujarat Mineral Development Corporation Limited   ","Gujarat Mineral Development Corporation Limited    "
"Metals","Jindal Saw Limited   ","Jindal Saw Limited    "
"Metals","Welspun Corp Limited   ","Welspun Corp Limited    "
"Metals","Monnet Ispat & Energy Limited   ","Monnet Ispat & Energy Limited    "
"Metals","Orissa Minerals Development Company Limited   ","Orissa Minerals Development Company Limited    "
"Metals","Gujarat NRE Coke Limited   ","Gujarat NRE Coke Limited    "
"Metals","Maharashtra Seamless Limited   ","Maharashtra Seamless Limited    "
"Metals","Jai Corp Limited   ","Jai Corp Limited    "
"Metals","JSL Stainless Limited   ","JSL Stainless Limited    "
"Metals","Electrosteel Steels Limited   ","Electrosteel Steels Limited    "
"Metals","Usha Martin Limited   ","Usha Martin Limited    "
"Metals","Himadri Chemicals & Industries Limited   ","Himadri Chemicals & Industries Limited    "
"Metals","Ess Dee Aluminium Limited   ","Ess Dee Aluminium Limited    "
"Metals","Uttam Galva Steels Limited   ","Uttam Galva Steels Limited    "
"Metals","Indian Metals & Ferro Alloys Limited   ","Indian Metals & Ferro Alloys Limited    "
"Metals","Jai Balaji Industries Limited   ","Jai Balaji Industries Limited    "
"Metals","Adhunik Metaliks Limited   ","Adhunik Metaliks Limited    "
"Metals","Prakash Industries Limited   ","Prakash Industries Limited    "
"Metals","Surana Industries Limited   ","Surana Industries Limited    "
"Metals","Sarda Energy & Minerals Limited   ","Sarda Energy & Minerals Limited    "
"Metals","Lloyds Steel Industries Limited   ","Lloyds Steel Industries Limited    "
"Metals","Man Industries (India) Limited   ","Man Industries (India) Limited    "
"Metals","Visa Steel Limited   ","Visa Steel Limited    "
"Metals","Tinplate Company of India Limited   ","Tinplate Company of India Limited    "
"Metals","ISMT Limited   ","ISMT Limited    "
"Metals","OCL Iron & Steel Limited   ","OCL Iron & Steel Limited    "
"Metals","Varun Industries Limited   ","Varun Industries Limited    "
"Metals","Ajmera Realty & Infra India Limited   ","Ajmera Realty & Infra India Limited    "
"Metals","Tata Sponge Iron Limited   ","Tata Sponge Iron Limited    "
"Metals","Godawari Power & Ispat Limited   ","Godawari Power & Ispat Limited    "
"Metals","Ratnamani Metals & Tubes Limited   ","Ratnamani Metals & Tubes Limited    "
"Metals","Pennar Industries Limited   ","Pennar Industries Limited    "
"Metals","Manaksia Limited   ","Manaksia Limited    "
"Metals","Gravita India Limited   ","Gravita India Limited    "
"Metals","Sunflag Iron & Steel Company Limited   ","Sunflag Iron & Steel Company Limited    "
"Metals","PSL Limited   ","PSL Limited    "
"Metals","Surya Roshni Limited   ","Surya Roshni Limited    "
"Metals","Parekh Aluminex Limited   ","Parekh Aluminex Limited    "
"Metals","Kalyani Steels Limited   ","Kalyani Steels Limited    "
"Metals","Mukand Limited   ","Mukand Limited    "
"Metals","Oil Country Tubular Limited   ","Oil Country Tubular Limited    "
"Metals","MSP Steel & Power Limited   ","MSP Steel & Power Limited    "
"Metals","Tata Metaliks Limited   ","Tata Metaliks Limited    "
"Metals","Prakash Steelage Limited   ","Prakash Steelage Limited    "
"Metals","Bedmutha Industries Limited   ","Bedmutha Industries Limited    "
"Metals","Gallantt Ispat Limited   ","Gallantt Ispat Limited    "
"Metals","Sujana Metal Products Limited   ","Sujana Metal Products Limited    "
"Metals","Rohit Ferro Tech Limited   ","Rohit Ferro Tech Limited    "
"Metals","Gandhi Special Tubes Limited   ","Gandhi Special Tubes Limited    "
"Metals","Cronimet Alloys India Limited   ","Cronimet Alloys India Limited    "
"Metals","Technocraft Industries (India) Limited   ","Technocraft Industries (India) Limited    "
"Metals","Ashapura Minechem Limited   ","Ashapura Minechem Limited    "
"Metals","Nissan Copper Limited   ","Nissan Copper Limited    "
"Metals","Sathavahana Ispat Limited   ","Sathavahana Ispat Limited    "
"Metals","Mahindra Ugine Steel Company Limited   ","Mahindra Ugine Steel Company Limited    "
"Metals","Lanco Industries Limited   ","Lanco Industries Limited    "
"Metals","Precision Wires India Limited   ","Precision Wires India Limited    "
"Metals","Gallantt Metal Limited   ","Gallantt Metal Limited    "
"Metals","Vikash Metal & Power Limited   ","Vikash Metal & Power Limited    "
"Metals","Bilpower Limited   ","Bilpower Limited    "
"Metals","Zenith Birla (India) Limited   ","Zenith Birla (India) Limited    "
"Metals","Resurgere Mines & Minerals India Limited   ","Resurgere Mines & Minerals India Limited    "
"Metals","Greenearth Resources & Projects Limited   ","Greenearth Resources & Projects Limited    "
"Metals","National Steel & Agro Industries Limited   ","National Steel & Agro Industries Limited    "
"Metals","20 Microns Limited   ","20 Microns Limited    "
"Metals","Tulsyan NEC Limited   ","Tulsyan NEC Limited    "
"Metals","Ramsarup Industries Limited   ","Ramsarup Industries Limited    "
"Metals","S.A.L Steel Limited   ","S.A.L Steel Limited    "
"Metals","Shree Precoated Steels Limited   ","Shree Precoated Steels Limited    "
"Metals","Impex Ferro Tech Limited   ","Impex Ferro Tech Limited    "
"Metals","Southern Ispat & Energy Limited   ","Southern Ispat & Energy Limited    "
"Metals","Landmark Property Development Company Limited   ","Landmark Property Development Company Limited    "
"Metals","Kamdhenu Ispat Limited   ","Kamdhenu Ispat Limited    "
"Metals","Century Extrusions Limited   ","Century Extrusions Limited    "
"Metals","Oswal Minerals Limited   ","Oswal Minerals Limited    "
"Metals","Shah Alloys Limited   ","Shah Alloys Limited    "
"Metals","Gyscoal Alloys Limited   ","Gyscoal Alloys Limited    "
"Metals","Maan Aluminium Limited   ","Maan Aluminium Limited    "
"Metals","AML Steel Limited   ","AML Steel Limited    "
"Metals","Cubex Tubings Limited   ","Cubex Tubings Limited    "
"Metals","Steel Tubes of India Limited   ","Steel Tubes of India Limited    "
"Metals","Gujarat NRE Coke-DVR ","Gujarat NRE Coke-DVR  "
"Packaging","Jindal Poly Films Limited   ","Jindal Poly Films Limited    "
"Packaging","Uflex Limited   ","Uflex Limited    "
"Packaging","Everest Kanto Cylinder Limited   ","Everest Kanto Cylinder Limited    "
"Packaging","Essel Propack Limited   ","Essel Propack Limited    "
"Packaging","Polyplex Corporation Limited   ","Polyplex Corporation Limited    "
"Packaging","Paper Products Limited   ","Paper Products Limited    "
"Packaging","Cosmo Films Limited   ","Cosmo Films Limited    "
"Packaging","Hitech Plast Limited   ","Hitech Plast Limited    "
"Packaging","Orient Press Limited   ","Orient Press Limited    "
"Packaging","Paramount Printpackaging Limited   ","Paramount Printpackaging Limited    "
"Packaging","Ausom Enterprise Limited   ","Ausom Enterprise Limited    "
"Packaging","Karur KCP Packkagings Limited   ","Karur KCP Packkagings Limited    "
"Packaging","AMD Industries Limited   ","AMD Industries Limited    "
"Packaging","Shree Rama Multi-Tech Limited   ","Shree Rama Multi-Tech Limited    "
"Packaging","Radha Madhav Corporation Limited   ","Radha Madhav Corporation Limited    "
"Packaging","Glory Polyfilms Limited   ","Glory Polyfilms Limited    "
"Packaging","Jumbo Bag Limited   ","Jumbo Bag Limited    "
"Paints","Asian Paints Limited   ","Asian Paints Limited    "
"Paints","Kansai Nerolac Paints Limited   ","Kansai Nerolac Paints Limited    "
"Paints","Berger Paints India Limited   ","Berger Paints India Limited    "
"Paints","Akzo Nobel India Limited   ","Akzo Nobel India Limited    "
"Paints","Shalimar Paints Limited   ","Shalimar Paints Limited    "
"Paints","Jenson & Nicholson (India) Limited   ","Jenson & Nicholson (India) Limited    "
"Paper","Ballarpur Industries Limited   ","Ballarpur Industries Limited    "
"Paper","Andhra Pradesh Paper Mills Limited   ","Andhra Pradesh Paper Mills Limited    "
"Paper","Tamil Nadu Newsprint & Papers Limited   ","Tamil Nadu Newsprint & Papers Limited    "
"Paper","West Coast Paper Mills Limited   ","West Coast Paper Mills Limited    "
"Paper","JK Paper Limited   ","JK Paper Limited    "
"Paper","Seshasayee Paper & Boards Limited   ","Seshasayee Paper & Boards Limited    "
"Paper","Sirpur Paper Mills Limited   ","Sirpur Paper Mills Limited    "
"Paper","Rama Newsprint & Paper Limited   ","Rama Newsprint & Paper Limited    "
"Paper","Pudumjee Pulp & Paper Mills Limited   ","Pudumjee Pulp & Paper Mills Limited    "
"Paper","Star Paper Mills Limited   ","Star Paper Mills Limited    "
"Paper","Pudumjee Industries Limited   ","Pudumjee Industries Limited    "
"Paper","Shreyans Industries Limited   ","Shreyans Industries Limited    "
"Petrochemicals","Reliance Industries Limited   ","Reliance Industries Limited    "
"Petrochemicals","Castrol India Limited   ","Castrol India Limited    "
"Petrochemicals","Jubilant Life Sciences Limited   ","Jubilant Life Sciences Limited    "
"Petrochemicals","Ineos ABS (India) Limited   ","Ineos ABS (India) Limited    "
"Petrochemicals","Finolex Industries Limited   ","Finolex Industries Limited    "
"Petrochemicals","Gulf Oil Corporation Limited   ","Gulf Oil Corporation Limited    "
"Petrochemicals","Savita Oil Technologies Limited   ","Savita Oil Technologies Limited    "
"Petrochemicals","Tide Water Oil Co (I) Limited   ","Tide Water Oil Co (I) Limited    "
"Petrochemicals","Supreme Petrochem Limited   ","Supreme Petrochem Limited    "
"Petrochemicals","Bhansali Engineering Polymers Limited   ","Bhansali Engineering Polymers Limited    "
"Petrochemicals","Chemplast Sanmar Limited   ","Chemplast Sanmar Limited    "
"Petrochemicals","Manali Petrochemical Limited   ","Manali Petrochemical Limited    "
"Petrochemicals","DCW Limited   ","DCW Limited    "
"Petrochemicals","CIL Nova Petrochemicals Limited   ","CIL Nova Petrochemicals Limited    "
"Petrochemicals","Vinyl Chemicals (I) Limited   ","Vinyl Chemicals (I) Limited    "
"Petrochemicals","Pearl Engineering Polymers Limited   ","Pearl Engineering Polymers Limited    "
"Pharmaceuticals","Sun Pharmaceuticals Industries Limited   ","Sun Pharmaceuticals Industries Limited    "
"Pharmaceuticals","Cipla Limited   ","Cipla Limited    "
"Pharmaceuticals","Dr.Reddy's Laboratories Limited   ","Dr Reddy's Laboratories Limited"
"Pharmaceuticals","Ranbaxy Laboratories Limited   ","Ranbaxy Laboratories Limited    "
"Pharmaceuticals","GlaxosmithKline Pharma Limited   ","GlaxosmithKline Pharma Limited"
"Pharmaceuticals","Lupin Limited   ","Lupin Limited    "
"Pharmaceuticals","Cadila Healthcare Limited   ","Cadila Healthcare Limited    "
"Pharmaceuticals","Divi's Laboratories Limited   ","Divis Laboratories Limited    "
"Pharmaceuticals","Glenmark Pharmaceuticals Limited   ","Glenmark Pharmaceuticals Limited    "
"Pharmaceuticals","Biocon Limited   ","Biocon Limited    "
"Pharmaceuticals","Piramal Healthcare Limited   ","Piramal Healthcare Limited    "
"Pharmaceuticals","Aurobindo Pharma Limited   ","Aurobindo Pharma Limited    "
"Pharmaceuticals","Torrent Pharmaceuticals Limited   ","Torrent Pharmaceuticals Limited    "
"Pharmaceuticals","Aventis Pharma Limited   ","Aventis Pharma Limited    "
"Pharmaceuticals","Ipca Laboratories Limited   ","Ipca Laboratories Limited    "
"Pharmaceuticals","Wockhardt Limited   ","Wockhardt Limited    "
"Pharmaceuticals","Pfizer Limited   ","Pfizer Limited    "
"Pharmaceuticals","Matrix Laboratories Limited   ","Matrix Laboratories Limited    "
"Pharmaceuticals","Astrazeneca Pharma India Limited   ","Astrazeneca Pharma India Limited    "
"Pharmaceuticals","Strides Arcolab Limited   ","Strides Arcolab Limited    "
"Pharmaceuticals","Wyeth Limited   ","Wyeth Limited    "
"Pharmaceuticals","Orchid Chemicals & Pharmaceuticals Limited   ","Orchid Chemicals & Pharmaceuticals Limited    "
"Pharmaceuticals","Abbott India Limited   ","Abbott India Limited    "
"Pharmaceuticals","Sun Pharma Advanced Research Company Limited   ","Sun Pharma Advanced Research Company Limited    "
"Pharmaceuticals","FDC Limited   ","FDC Limited    "
"Pharmaceuticals","Fresenius Kabi Oncology Limited   ","Fresenius Kabi Oncology Limited    "
"Pharmaceuticals","Unichem Laboratories Limited   ","Unichem Laboratories Limited    "
"Pharmaceuticals","Plethico Pharmaceuticals Limited   ","Plethico Pharmaceuticals Limited    "
"Pharmaceuticals","Panacea Biotec Limited   ","Panacea Biotec Limited    "
"Pharmaceuticals","Merck Limited   ","Merck Limited    "
"Pharmaceuticals","J B Chemicals & Pharamaceuticals Limited   ","J B Chemicals & Pharamaceuticals Limited    "
"Pharmaceuticals","Natco Pharma Limited   ","Natco Pharma Limited    "
"Pharmaceuticals","Dishman Pharmaceuticals and Chemicals Limited   ","Dishman Pharmaceuticals and Chemicals Limited    "
"Pharmaceuticals","Elder Pharmaceuticals Limited   ","Elder Pharmaceuticals Limited    "
"Pharmaceuticals","Shilpa Medicare Limited   ","Shilpa Medicare Limited    "
"Pharmaceuticals","Nectar Lifescience Limited   ","Nectar Lifescience Limited    "
"Pharmaceuticals","Indoco Remedies Limited   ","Indoco Remedies Limited    "
"Pharmaceuticals","Surya Pharmaceutical Limited   ","Surya Pharmaceutical Limited    "
"Pharmaceuticals","Aanjaneya Lifecare Limited   ","Aanjaneya Lifecare Limited    "
"Pharmaceuticals","Vinati Organics Limited   ","Vinati Organics Limited    "
"Pharmaceuticals","Shasun Pharmaceuticals Limited   ","Shasun Pharmaceuticals Limited    "
"Pharmaceuticals","Ajanta Pharma Limited   ","Ajanta Pharma Limited    "
"Pharmaceuticals","Ind-Swift Laboratories Limited   ","Ind-Swift Laboratories Limited    "
"Pharmaceuticals","TTK Healthcare Limited   ","TTK Healthcare Limited    "
"Pharmaceuticals","Parenteral Drugs (India) Limited   ","Parenteral Drugs (India) Limited    "
"Pharmaceuticals","Alembic Limited   ","Alembic Limited    "
"Pharmaceuticals","Suven Life Sciences Limited   ","Suven Life Sciences Limited    "
"Pharmaceuticals","Parabolic Drugs Limited   ","Parabolic Drugs Limited    "
"Pharmaceuticals","Bliss GVS Pharma Limited   ","Bliss GVS Pharma Limited    "
"Pharmaceuticals","Piramal Life Sciences Limited   ","Piramal Life Sciences Limited    "
"Pharmaceuticals","Morepen Laboratories Limited   ","Morepen Laboratories Limited    "
"Pharmaceuticals","Amrutanjan Health Care Limited   ","Amrutanjan Health Care Limited    "
"Pharmaceuticals","SMS Pharmaceuticals Limited   ","SMS Pharmaceuticals Limited    "
"Pharmaceuticals","Venus Remedies Limited   ","Venus Remedies Limited    "
"Pharmaceuticals","Granules India Limited   ","Granules India Limited    "
"Pharmaceuticals","Zandu Realty Limited   ","Zandu Realty Limited    "
"Pharmaceuticals","Aarti Drugs Limited   ","Aarti Drugs Limited    "
"Pharmaceuticals","Jupiter Bioscience Limited   ","Jupiter Bioscience Limited    "
"Pharmaceuticals","RPG Life Sciences Limited   ","RPG Life Sciences Limited    "
"Pharmaceuticals","Themis Medicare Limited   ","Themis Medicare Limited    "
"Pharmaceuticals","Ind-Swift Limited   ","Ind-Swift Limited    "
"Pharmaceuticals","Twilight Litaka Pharma Limited   ","Twilight Litaka Pharma Limited    "
"Pharmaceuticals","Arvind Remedies Limited   ","Arvind Remedies Limited    "
"Pharmaceuticals","Syncom Healthcare Limited   ","Syncom Healthcare Limited    "
"Pharmaceuticals","Marksans Pharma Limited   ","Marksans Pharma Limited    "
"Pharmaceuticals","Kopran Limited   ","Kopran Limited    "
"Pharmaceuticals","Astec Lifesciences Limited   ","Astec Lifesciences Limited    "
"Pharmaceuticals","Ankur Drugs & Pharma Limited   ","Ankur Drugs & Pharma Limited    "
"Pharmaceuticals","Kilitch Drugs (India) Limited   ","Kilitch Drugs (India) Limited    "
"Pharmaceuticals","Neuland Laboratories Limited   ","Neuland Laboratories Limited    "
"Pharmaceuticals","Gufic BioSciences Limited   ","Gufic BioSciences Limited    "
"Pharmaceuticals","Wanbury Limited   ","Wanbury Limited    "
"Pharmaceuticals","Lyka Labs Limited   ","Lyka Labs Limited    "
"Pharmaceuticals","Jagsonpal Pharmaceuticals Limited   ","Jagsonpal Pharmaceuticals Limited    "
"Pharmaceuticals","Celestial Biolabs Limited   ","Celestial Biolabs Limited    "
"Pharmaceuticals","Bal Pharma Limited   ","Bal Pharma Limited    "
"Pharmaceuticals","Alpa Laboratories Limited   ","Alpa Laboratories Limited    "
"Pharmaceuticals","Mangalam Drugs and Organics Limited   ","Mangalam Drugs and Organics Limited    "
"Pharmaceuticals","KDL Biotech Limited   ","KDL Biotech Limited    "
"Plastics","Jain Irrigation Systems Limited   ","Jain Irrigation Systems Limited    "
"Plastics","Sintex Industries Limited   ","Sintex Industries Limited    "
"Plastics","Responsive Industries Limited   ","Responsive Industries Limited    "
"Plastics","Supreme Industries Limited   ","Supreme Industries Limited    "
"Plastics","Time Technoplast Limited   ","Time Technoplast Limited    "
"Plastics","Kemrock Industries & Exports Limited   ","Kemrock Industries & Exports Limited    "
"Plastics","Nilkamal Limited   ","Nilkamal Limited    "
"Plastics","Astral Poly Technik Limited   ","Astral Poly Technik Limited    "
"Plastics","Pradip Overseas Limited   ","Pradip Overseas Limited    "
"Plastics","Precision Pipes & Profiles Company Limited   ","Precision Pipes & Profiles Company Limited    "
