INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,EKC,28-Jul-2011,0,XX,0,0,0,86.8,83.4,0,0,0,0,20-MAY-2011,
FUTSTK,ESCORTS,26-May-2011,0,XX,125.2,128.05,125.2,126.1,126.1,322,407.37,1905000,-62000,20-MAY-2011,
FUTSTK,ESCORTS,30-Jun-2011,0,XX,126.35,128.75,126.25,127.15,127.15,71,90.5,151000,28000,20-MAY-2011,
FUTSTK,ESCORTS,28-Jul-2011,0,XX,0,0,0,138.75,128.35,0,0,0,0,20-MAY-2011,
FUTSTK,ESSAROIL,26-May-2011,0,XX,124.45,126.5,123.55,125,125,427,1068.01,7072000,-138000,20-MAY-2011,
FUTSTK,ESSAROIL,30-Jun-2011,0,XX,125.65,127.05,124.75,125.75,125.75,121,304.89,550000,166000,20-MAY-2011,
FUTSTK,ESSAROIL,28-Jul-2011,0,XX,0,0,0,136.95,127.05,0,0,0,0,20-MAY-2011,
FUTSTK,EXIDEIND,26-May-2011,0,XX,158.55,160.3,158.5,159.3,159.3,121,385.65,1942000,-18000,20-MAY-2011,
FUTSTK,EXIDEIND,30-Jun-2011,0,XX,160.85,160.85,159,159.75,159.75,27,86.23,280000,14000,20-MAY-2011,
FUTSTK,EXIDEIND,28-Jul-2011,0,XX,0,0,0,153.9,161.7,0,0,0,0,20-MAY-2011,
FUTSTK,FEDERALBNK,26-May-2011,0,XX,437.85,438.9,432,433.65,433.65,366,1592.25,926000,-68000,20-MAY-2011,
FUTSTK,FEDERALBNK,30-Jun-2011,0,XX,438.9,441,435,436.35,436.35,47,205.78,67000,6000,20-MAY-2011,
FUTSTK,FEDERALBNK,28-Jul-2011,0,XX,0,0,0,439.9,440.5,0,0,0,0,20-MAY-2011,
FUTSTK,FINANTECH,26-May-2011,0,XX,827,828.15,816.95,820.25,820.25,240,493.96,708250,-4500,20-MAY-2011,
FUTSTK,FINANTECH,30-Jun-2011,0,XX,832.35,832.35,821.7,826.5,826.5,76,157.54,32750,13000,20-MAY-2011,
FUTSTK,FINANTECH,28-Jul-2011,0,XX,832,832,832,832,832,1,4.16,500,500,20-MAY-2011,
FUTSTK,FORTIS,26-May-2011,0,XX,156.2,159.65,156.2,159.05,159.05,214,680.29,2096000,-32000,20-MAY-2011,
FUTSTK,FORTIS,30-Jun-2011,0,XX,159.05,160.7,159.05,160.05,160.05,114,364.96,262000,166000,20-MAY-2011,
FUTSTK,FORTIS,28-Jul-2011,0,XX,0,0,0,163.6,161.85,0,0,2000,0,20-MAY-2011,
FUTSTK,FSL,26-May-2011,0,XX,17.6,17.85,17.35,17.5,17.5,463,653.9,26792000,-800000,20-MAY-2011,
FUTSTK,FSL,30-Jun-2011,0,XX,17.75,18,17.5,17.65,17.65,414,589.09,6616000,2680000,20-MAY-2011,
FUTSTK,FSL,28-Jul-2011,0,XX,18,18.2,17.9,18.05,17.75,4,8.65,60000,12000,20-MAY-2011,
FUTSTK,GAIL,26-May-2011,0,XX,429.9,436.45,419.45,425.95,425.95,2780,5916.12,2102500,173000,20-MAY-2011,
FUTSTK,GAIL,30-Jun-2011,0,XX,434,438.8,422.5,429.25,429.25,629,1348.33,411000,200000,20-MAY-2011,
FUTSTK,GAIL,28-Jul-2011,0,XX,0,0,0,428,433.9,0,0,1500,0,20-MAY-2011,
FUTSTK,GESHIP,26-May-2011,0,XX,280,286.5,280,282.45,282.45,317,897.08,475000,-12000,20-MAY-2011,
FUTSTK,GESHIP,30-Jun-2011,0,XX,282.45,286.5,282.45,283.5,283.5,15,42.63,56000,5000,20-MAY-2011,
FUTSTK,GESHIP,28-Jul-2011,0,XX,0,0,0,294.2,286.5,0,0,0,0,20-MAY-2011,
FUTSTK,GLAXO,26-May-2011,0,XX,2325,2349.35,2311,2336.1,2336.1,22,64.07,14000,-625,20-MAY-2011,
FUTSTK,GLAXO,30-Jun-2011,0,XX,2335,2350,2335,2345,2345,3,8.78,1000,250,20-MAY-2011,
FUTSTK,GLAXO,28-Jul-2011,0,XX,0,0,0,2278.85,2375.75,0,0,0,0,20-MAY-2011,
FUTSTK,GMDCLTD,26-May-2011,0,XX,137.35,140.4,137.35,139.75,139.75,50,139.06,700000,-36000,20-MAY-2011,
FUTSTK,GMDCLTD,30-Jun-2011,0,XX,139.15,139.15,139.15,139.15,141.95,5,13.91,56000,6000,20-MAY-2011,
FUTSTK,GMDCLTD,28-Jul-2011,0,XX,0,0,0,146.35,143,0,0,0,0,20-MAY-2011,
FUTSTK,GMRINFRA,26-May-2011,0,XX,35.25,35.8,34.65,34.9,34.9,720,1017.8,39000000,-920000,20-MAY-2011,
FUTSTK,GMRINFRA,30-Jun-2011,0,XX,35.6,36.05,34.85,35.15,35.15,494,703.56,3996000,1160000,20-MAY-2011,
FUTSTK,GMRINFRA,28-Jul-2011,0,XX,36.35,36.35,36.35,36.35,35.4,1,2.9,32000,8000,20-MAY-2011,
FUTSTK,GODREJIND,26-May-2011,0,XX,184.5,185.8,182.1,182.85,182.85,602,1110.2,2672000,-96000,20-MAY-2011,
FUTSTK,GODREJIND,30-Jun-2011,0,XX,185.95,186.85,183.75,184.15,184.15,289,536.25,288000,142000,20-MAY-2011,
FUTSTK,GODREJIND,28-Jul-2011,0,XX,0,0,0,191.35,186.1,0,0,0,0,20-MAY-2011,
FUTSTK,GRASIM,26-May-2011,0,XX,2242,2281,2230.25,2262.5,2262.5,1645,4655.59,416750,-87750,20-MAY-2011,
FUTSTK,GRASIM,30-Jun-2011,0,XX,2239,2284,2239,2263.95,2263.95,1012,2867.69,173000,44125,20-MAY-2011,
FUTSTK,GRASIM,28-Jul-2011,0,XX,0,0,0,2370,2299,0,0,9750,0,20-MAY-2011,
FUTSTK,GSPL,26-May-2011,0,XX,99.45,100.45,99.45,99.85,99.85,275,550,4884000,-290000,20-MAY-2011,
FUTSTK,GSPL,30-Jun-2011,0,XX,101,101.1,100.4,100.45,100.45,174,350.48,656000,312000,20-MAY-2011,
FUTSTK,GSPL,28-Jul-2011,0,XX,0,0,0,100.3,101.35,0,0,0,0,20-MAY-2011,
FUTSTK,GTL,26-May-2011,0,XX,416.75,417,415.1,415.85,415.85,613,1276.12,6550000,-28000,20-MAY-2011,
FUTSTK,GTL,30-Jun-2011,0,XX,418.5,419.8,418.05,418.6,418.6,154,322.32,144500,51500,20-MAY-2011,
FUTSTK,GTL,28-Jul-2011,0,XX,0,0,0,428.85,421.6,0,0,0,0,20-MAY-2011,
FUTSTK,GTLINFRA,26-May-2011,0,XX,34.9,34.9,34.3,34.55,34.55,188,517.38,41848000,-616000,20-MAY-2011,
FUTSTK,GTLINFRA,30-Jun-2011,0,XX,35.05,35.05,34.6,34.75,34.75,151,417.72,1696000,968000,20-MAY-2011,
FUTSTK,GTLINFRA,28-Jul-2011,0,XX,0,0,0,37.25,34.9,0,0,0,0,20-MAY-2011,
FUTSTK,GTOFFSHORE,26-May-2011,0,XX,218,221.4,216.05,219.05,219.05,209,457.3,1613000,-71000,20-MAY-2011,
FUTSTK,GTOFFSHORE,30-Jun-2011,0,XX,219.8,222.95,219.55,220.8,220.8,77,169.58,183000,61000,20-MAY-2011,
FUTSTK,GTOFFSHORE,28-Jul-2011,0,XX,0,0,0,234,222.55,0,0,4000,0,20-MAY-2011,
FUTSTK,GVKPIL,26-May-2011,0,XX,22.45,22.65,22.4,22.5,22.5,668,1203.93,57776000,-776000,20-MAY-2011,
FUTSTK,GVKPIL,30-Jun-2011,0,XX,22.65,22.85,22.55,22.7,22.7,241,438.18,7432000,1040000,20-MAY-2011,
FUTSTK,GVKPIL,28-Jul-2011,0,XX,22.9,23.05,22.85,22.85,22.9,9,16.52,496000,48000,20-MAY-2011,
FUTSTK,HAVELLS,26-May-2011,0,XX,380.8,386.9,380.8,383.8,383.8,163,312.96,467000,-500,20-MAY-2011,
FUTSTK,HAVELLS,30-Jun-2011,0,XX,385.5,388.95,385,387.5,386.3,43,83.19,25000,17000,20-MAY-2011,
FUTSTK,HAVELLS,28-Jul-2011,0,XX,0,0,0,414.55,389.1,0,0,0,0,20-MAY-2011,
FUTSTK,HCC,26-May-2011,0,XX,30.3,30.85,30.15,30.55,30.55,1321,1612.68,28168000,-1800000,20-MAY-2011,
FUTSTK,HCC,30-Jun-2011,0,XX,30.05,30.7,30,30.4,30.4,652,792.23,12652000,1624000,20-MAY-2011,
FUTSTK,HCC,28-Jul-2011,0,XX,30.65,30.8,30.1,30.75,30.75,8,19.52,80000,16000,20-MAY-2011,
FUTSTK,HCLTECH,26-May-2011,0,XX,506,508.45,502.2,506.8,506.8,778,1968.88,2097500,-3000,20-MAY-2011,
FUTSTK,HCLTECH,30-Jun-2011,0,XX,508.45,511.7,507.6,510.15,510.15,175,445.93,166500,47000,20-MAY-2011,
FUTSTK,HCLTECH,28-Jul-2011,0,XX,0,0,0,505,515.1,0,0,2000,0,20-MAY-2011,
FUTSTK,HDFC,26-May-2011,0,XX,647.1,664.5,641.3,659.2,659.2,5100,16727.27,4275500,-478000,20-MAY-2011,
FUTSTK,HDFC,30-Jun-2011,0,XX,641.75,659.5,636.75,654.7,654.7,1322,4309.68,1362000,343000,20-MAY-2011,
FUTSTK,HDFC,28-Jul-2011,0,XX,0,0,0,657.7,670.75,0,0,3500,0,20-MAY-2011,
FUTSTK,HDFCBANK,26-May-2011,0,XX,2263.15,2312.7,2251.9,2306.5,2306.5,10396,29746.84,2373875,114375,20-MAY-2011,
FUTSTK,HDFCBANK,30-Jun-2011,0,XX,2266,2305,2247,2300.45,2300.45,2359,6733.95,1319750,164375,20-MAY-2011,
FUTSTK,HDFCBANK,28-Jul-2011,0,XX,2283.55,2307.45,2283.55,2307.45,2357.5,7,20.09,6375,875,20-MAY-2011,
FUTSTK,HDIL,26-May-2011,0,XX,150.2,153,147.75,151.6,151.6,4048,6122.27,11317000,-129000,20-MAY-2011,
FUTSTK,HDIL,30-Jun-2011,0,XX,150.05,153.75,148.3,152.4,152.4,568,864.53,1591000,244000,20-MAY-2011,
FUTSTK,HDIL,28-Jul-2011,0,XX,151.9,153.95,151.35,153.95,153.8,3,9.14,14000,0,20-MAY-2011,
FUTSTK,HEROHONDA,26-May-2011,0,XX,1789,1825,1771,1805.75,1805.75,4457,10046.23,2452250,-28375,20-MAY-2011,
FUTSTK,HEROHONDA,30-Jun-2011,0,XX,1759,1807,1759,1790.65,1790.65,1495,3338.98,450000,117875,20-MAY-2011,
FUTSTK,HEROHONDA,28-Jul-2011,0,XX,1749.7,1773.3,1749.7,1773.3,1841.4,2,8.8,30000,250,20-MAY-2011,
FUTSTK,HEXAWARE,26-May-2011,0,XX,62.85,63.8,62.1,63.45,63.45,486,1227.32,10128000,-232000,20-MAY-2011,
FUTSTK,HEXAWARE,30-Jun-2011,0,XX,62.95,64.05,62.75,63.75,63.75,131,333.01,892000,320000,20-MAY-2011,
FUTSTK,HEXAWARE,28-Jul-2011,0,XX,0,0,0,64.65,64.8,0,0,16000,0,20-MAY-2011,
FUTSTK,HINDALCO,26-May-2011,0,XX,190.6,195,190,192.55,192.55,8580,16550.65,13406000,-890000,20-MAY-2011,
FUTSTK,HINDALCO,30-Jun-2011,0,XX,192,196.25,191.4,193.95,193.95,1593,3093.72,2499000,742000,20-MAY-2011,
FUTSTK,HINDALCO,28-Jul-2011,0,XX,193,196.85,193,194.9,194.9,16,31.18,36000,10000,20-MAY-2011,
FUTSTK,HINDOILEXP,26-May-2011,0,XX,180.7,186.5,180.1,183.1,183.1,1070,1961.32,2909000,-210000,20-MAY-2011,
FUTSTK,HINDOILEXP,30-Jun-2011,0,XX,181.95,187.6,181.95,184.4,184.4,393,724.94,525000,271000,20-MAY-2011,
FUTSTK,HINDOILEXP,28-Jul-2011,0,XX,0,0,0,215.65,185.8,0,0,0,0,20-MAY-2011,
FUTSTK,HINDPETRO,26-May-2011,0,XX,359.65,364,356,361.9,361.9,1860,3355.76,4637000,-111500,20-MAY-2011,
FUTSTK,HINDPETRO,30-Jun-2011,0,XX,361.3,366.4,359,364,364,423,768.25,1031500,117000,20-MAY-2011,
FUTSTK,HINDPETRO,28-Jul-2011,0,XX,366.85,366.85,365.15,366.15,367.85,4,14.63,4000,1000,20-MAY-2011,
FUTSTK,HINDUNILVR,26-May-2011,0,XX,307.35,310.65,306.5,308,308,3524,10876.56,19558000,-958000,20-MAY-2011,
FUTSTK,HINDUNILVR,30-Jun-2011,0,XX,305.35,308.7,305.35,306.3,306.3,1623,4977.36,6353000,1358000,20-MAY-2011,
FUTSTK,HINDUNILVR,28-Jul-2011,0,XX,303.4,303.4,301.65,301.95,301.95,14,42.31,1360000,10000,20-MAY-2011,
FUTSTK,HINDZINC,26-May-2011,0,XX,136.9,137.1,133.7,134.75,134.75,605,2051.87,4590000,-210000,20-MAY-2011,
FUTSTK,HINDZINC,30-Jun-2011,0,XX,137.8,137.8,134.65,135.6,135.6,106,361.41,317500,67500,20-MAY-2011,
FUTSTK,HINDZINC,28-Jul-2011,0,XX,0,0,0,136.5,137,0,0,0,0,20-MAY-2011,
FUTSTK,HOTELEELA,26-May-2011,0,XX,40.5,41.2,40.2,40.8,40.8,138,224.15,3552000,88000,20-MAY-2011,
FUTSTK,HOTELEELA,30-Jun-2011,0,XX,40.95,41.45,40.7,41.1,41.1,25,40.96,208000,40000,20-MAY-2011,
FUTSTK,HOTELEELA,28-Jul-2011,0,XX,0,0,0,42.55,41.35,0,0,0,0,20-MAY-2011,
FUTSTK,IBREALEST,26-May-2011,0,XX,110.75,113.85,109.4,112.7,112.7,1582,3553.75,10874000,-204000,20-MAY-2011,
FUTSTK,IBREALEST,30-Jun-2011,0,XX,111.8,114.5,110.3,113.5,113.5,225,509.87,1286000,188000,20-MAY-2011,
FUTSTK,IBREALEST,28-Jul-2011,0,XX,0,0,0,130.75,114.5,0,0,0,0,20-MAY-2011,
FUTSTK,ICICIBANK,26-May-2011,0,XX,1037.85,1056.95,1027,1045.3,1045.3,16716,43688.22,6768250,120250,20-MAY-2011,
FUTSTK,ICICIBANK,30-Jun-2011,0,XX,1028.55,1049.5,1018,1038.8,1038.8,2773,7190.06,3812000,387250,20-MAY-2011,
FUTSTK,ICICIBANK,28-Jul-2011,0,XX,1041.35,1053.5,1037.2,1053.5,1062.05,5,13.05,3500,-250,20-MAY-2011,
FUTSTK,IDBI,26-May-2011,0,XX,132,135,131.8,133.55,133.55,2241,5986.25,14776000,-196000,20-MAY-2011,
FUTSTK,IDBI,30-Jun-2011,0,XX,132.8,135.8,132.8,134.4,134.4,517,1390.49,3428000,290000,20-MAY-2011,
FUTSTK,IDBI,28-Jul-2011,0,XX,134.5,136,132.3,134.85,134.85,150,404.73,2382000,28000,20-MAY-2011,
FUTSTK,IDEA,26-May-2011,0,XX,66.25,67.4,66.15,67.15,67.15,559,1498.48,9204000,-60000,20-MAY-2011,
FUTSTK,IDEA,30-Jun-2011,0,XX,66.9,67.7,66.8,67.55,67.55,286,770.81,2080000,972000,20-MAY-2011,
FUTSTK,IDEA,28-Jul-2011,0,XX,0,0,0,67,68.7,0,0,4000,0,20-MAY-2011,
FUTSTK,IDFC,26-May-2011,0,XX,131.9,139.45,131.9,137.15,137.15,8069,21946.46,19070000,-3736000,20-MAY-2011,
FUTSTK,IDFC,30-Jun-2011,0,XX,133.1,140.2,133.1,138,138,1395,3827.39,3548000,716000,20-MAY-2011,
FUTSTK,IDFC,28-Jul-2011,0,XX,133.85,139.7,133.75,137.9,137.9,36,97.85,310000,40000,20-MAY-2011,
FUTSTK,IFCI,26-May-2011,0,XX,47.95,48.35,47.55,48.05,48.05,3094,5940.81,66964000,-2944000,20-MAY-2011,
FUTSTK,IFCI,30-Jun-2011,0,XX,47.95,48.65,47.95,48.4,48.4,1300,2514.36,15136000,4332000,20-MAY-2011,
FUTSTK,IFCI,28-Jul-2011,0,XX,0,0,0,48.4,48.85,0,0,148000,0,20-MAY-2011,
FUTSTK,IGL,26-May-2011,0,XX,335.45,336.7,332.45,332.9,332.9,28,93.58,177000,-2000,20-MAY-2011,
FUTSTK,IGL,30-Jun-2011,0,XX,337,337,335.1,335.3,335.3,4,13.44,10000,4000,20-MAY-2011,
FUTSTK,IGL,28-Jul-2011,0,XX,0,0,0,322.15,338.3,0,0,0,0,20-MAY-2011,
FUTSTK,INDHOTEL,26-May-2011,0,XX,78.1,80.35,78.1,80,80,176,281.65,4748000,4000,20-MAY-2011,
FUTSTK,INDHOTEL,30-Jun-2011,0,XX,78.5,80.9,78.5,80.6,80.6,138,222.44,330000,204000,20-MAY-2011,
FUTSTK,INDHOTEL,28-Jul-2011,0,XX,80.9,81.05,80.85,80.85,81.2,5,16.18,24000,8000,20-MAY-2011,
FUTSTK,INDIACEM,26-May-2011,0,XX,84.2,85.6,84.15,84.65,84.65,242,410.91,6918000,-70000,20-MAY-2011,
FUTSTK,INDIACEM,30-Jun-2011,0,XX,85.15,86.15,84.9,85.2,85.2,120,205.31,662000,188000,20-MAY-2011,
FUTSTK,INDIACEM,28-Jul-2011,0,XX,0,0,0,102.2,86.3,0,0,0,0,20-MAY-2011,
FUTSTK,INDIAINFO,26-May-2011,0,XX,73.7,75.55,73.7,74.45,74.45,589,879.61,5612000,-400000,20-MAY-2011,
FUTSTK,INDIAINFO,30-Jun-2011,0,XX,74.25,75.95,74.25,75,75,193,288.9,664000,368000,20-MAY-2011,
FUTSTK,INDIAINFO,28-Jul-2011,0,XX,0,0,0,77,75.8,0,0,16000,0,20-MAY-2011,
FUTSTK,INDIANB,26-May-2011,0,XX,219.55,224.9,218,221.8,221.8,259,574.28,584000,-11000,20-MAY-2011,
FUTSTK,INDIANB,30-Jun-2011,0,XX,217.5,219,217.5,217.5,223.4,28,61.09,128000,14000,20-MAY-2011,
FUTSTK,INDIANB,28-Jul-2011,0,XX,0,0,0,251.15,225,0,0,0,0,20-MAY-2011,
FUTSTK,INDUSINDBK,26-May-2011,0,XX,243,251.65,243,250.25,250.25,715,1774.01,4145000,-110000,20-MAY-2011,
FUTSTK,INDUSINDBK,30-Jun-2011,0,XX,244.15,250.75,238.5,249.95,249.95,325,805.2,722000,175000,20-MAY-2011,
FUTSTK,INDUSINDBK,28-Jul-2011,0,XX,0,0,0,244.5,253.95,0,0,1000,0,20-MAY-2011,
FUTSTK,INFOSYSTCH,26-May-2011,0,XX,2823.05,2848,2815.05,2836.6,2836.6,9511,33677.33,3169375,-231750,20-MAY-2011,
FUTSTK,INFOSYSTCH,30-Jun-2011,0,XX,2833,2860,2830,2851,2851,4109,14622.22,1174125,294875,20-MAY-2011,
FUTSTK,INFOSYSTCH,28-Jul-2011,0,XX,2867,2867,2851,2851,2901.3,2,7.14,7250,125,20-MAY-2011,
FUTSTK,IOB,26-May-2011,0,XX,147.45,149.65,146.65,147.8,147.8,286,847.04,1498000,4000,20-MAY-2011,
FUTSTK,IOB,30-Jun-2011,0,XX,147.5,150.15,147.5,148.7,148.7,50,149.06,432000,42000,20-MAY-2011,
FUTSTK,IOB,28-Jul-2011,0,XX,146.2,146.8,146,146,150,3,8.78,178000,6000,20-MAY-2011,
FUTSTK,IOC,26-May-2011,0,XX,318.4,322.7,316.6,319.6,319.6,1216,1945.47,2002500,-121500,20-MAY-2011,
FUTSTK,IOC,30-Jun-2011,0,XX,319.6,325,319.6,321.85,321.85,247,398.15,1137000,62000,20-MAY-2011,
FUTSTK,IOC,28-Jul-2011,0,XX,0,0,0,327.05,324.85,0,0,1000,0,20-MAY-2011,
FUTSTK,IRB,26-May-2011,0,XX,161,164.7,151.35,156.1,156.1,3779,5967.64,3200000,-391000,20-MAY-2011,
FUTSTK,IRB,30-Jun-2011,0,XX,162.55,165.65,152.2,157.25,157.25,481,766.56,359000,176000,20-MAY-2011,
FUTSTK,IRB,28-Jul-2011,0,XX,168.55,168.6,155.5,155.5,159.1,4,13.05,6000,6000,20-MAY-2011,
FUTSTK,ISPATIND,26-May-2011,0,XX,21.45,21.95,21.45,21.6,21.6,1525,3307.57,64010000,-2840000,20-MAY-2011,
FUTSTK,ISPATIND,30-Jun-2011,0,XX,21.65,22.1,21.6,21.8,21.8,1097,2397.72,13440000,5690000,20-MAY-2011,
FUTSTK,ISPATIND,28-Jul-2011,0,XX,0,0,0,22.15,21.95,0,0,27000,0,20-MAY-2011,
FUTSTK,ITC,26-May-2011,0,XX,189.75,191.9,182.5,186.05,186.05,21577,81471.22,12636000,942000,20-MAY-2011,
FUTSTK,ITC,30-Jun-2011,0,XX,189.5,190.25,179.5,183.25,183.25,9194,34371.06,7764000,4840000,20-MAY-2011,
FUTSTK,ITC,28-Jul-2011,0,XX,188.8,190,180.5,184.2,184.2,2807,10524.01,1390000,1304000,20-MAY-2011,
FUTSTK,IVRCLINFRA,26-May-2011,0,XX,68.6,70.7,68.5,69.65,69.65,1068,1493.4,8692000,-210000,20-MAY-2011,
FUTSTK,IVRCLINFRA,30-Jun-2011,0,XX,69.2,71,69,70.05,70.05,456,642.44,1474000,620000,20-MAY-2011,
FUTSTK,IVRCLINFRA,28-Jul-2011,0,XX,69.9,69.9,69.9,69.9,70.65,1,2.79,4000,0,20-MAY-2011,
FUTSTK,JETAIRWAYS,26-May-2011,0,XX,465.25,466.45,450,453.7,453.7,2331,5322.48,841000,-154000,20-MAY-2011,
FUTSTK,JETAIRWAYS,30-Jun-2011,0,XX,466.2,468.3,453,456.6,456.6,172,395.15,88500,26000,20-MAY-2011,
FUTSTK,JETAIRWAYS,28-Jul-2011,0,XX,0,0,0,462,461.4,0,0,500,0,20-MAY-2011,
FUTSTK,JINDALSAW,26-May-2011,0,XX,165.2,165.2,160.85,161.3,161.3,833,1355.74,2534000,-4000,20-MAY-2011,
FUTSTK,JINDALSAW,30-Jun-2011,0,XX,164.25,165.8,162,162.45,162.45,272,445.07,348000,174000,20-MAY-2011,
FUTSTK,JINDALSAW,28-Jul-2011,0,XX,0,0,0,209.3,163.7,0,0,0,0,20-MAY-2011,
FUTSTK,JINDALSTEL,26-May-2011,0,XX,641.2,646.5,638.35,642.5,642.5,1228,3947.46,3661000,-23500,20-MAY-2011,
FUTSTK,JINDALSTEL,30-Jun-2011,0,XX,645.05,650.5,644.7,646.55,646.55,301,974.14,328000,117000,20-MAY-2011,
FUTSTK,JINDALSTEL,28-Jul-2011,0,XX,0,0,0,694.25,652.25,0,0,0,0,20-MAY-2011,
FUTSTK,JINDALSWHL,26-May-2011,0,XX,1024.5,1057.85,1024,1040.25,1040.25,366,477.74,410875,-8000,20-MAY-2011,
FUTSTK,JINDALSWHL,30-Jun-2011,0,XX,1046.65,1061.55,1041.15,1046.7,1046.7,136,178.63,20250,12875,20-MAY-2011,
FUTSTK,JINDALSWHL,28-Jul-2011,0,XX,0,0,0,1213.3,1056,0,0,0,0,20-MAY-2011,
FUTSTK,JISLJALEQS,26-May-2011,0,XX,168.5,169.8,160.5,163.9,163.9,913,1869.51,3121250,-103750,20-MAY-2011,
FUTSTK,JISLJALEQS,30-Jun-2011,0,XX,169,171,162,165,165,288,595.75,315000,193750,20-MAY-2011,
FUTSTK,JISLJALEQS,28-Jul-2011,0,XX,168.4,168.4,168.4,168.4,166.3,1,3.36,6000,2000,20-MAY-2011,
FUTSTK,JPASSOCIAT,26-May-2011,0,XX,81.7,83.05,81.1,82.05,82.05,4488,7374.89,31914000,-1372000,20-MAY-2011,
FUTSTK,JPASSOCIAT,30-Jun-2011,0,XX,82,83.6,81.7,82.6,82.6,1548,2561.54,6480000,1880000,20-MAY-2011,
FUTSTK,JPASSOCIAT,28-Jul-2011,0,XX,84.6,84.6,82.9,83.2,83.2,8,26.67,68000,8000,20-MAY-2011,
FUTSTK,JPPOWER,26-May-2011,0,XX,47.15,48.45,47.15,48.1,48.1,187,359.56,6996000,-64000,20-MAY-2011,
FUTSTK,JPPOWER,30-Jun-2011,0,XX,47.5,48.8,47.5,48.45,48.45,44,85.02,460000,64000,20-MAY-2011,
FUTSTK,JPPOWER,28-Jul-2011,0,XX,0,0,0,50.5,49,0,0,0,0,20-MAY-2011,
FUTSTK,JSWSTEEL,26-May-2011,0,XX,927.45,937.9,916.2,919.85,919.85,9402,21747.39,5337750,-738000,20-MAY-2011,
FUTSTK,JSWSTEEL,30-Jun-2011,0,XX,932.25,943.9,923,926.7,926.7,3279,7636.58,1196000,598750,20-MAY-2011,
FUTSTK,JSWSTEEL,28-Jul-2011,0,XX,923.8,934.85,920,921.8,921.8,8,18.5,7500,750,20-MAY-2011,
FUTSTK,KFA,26-May-2011,0,XX,41.25,42.1,41.2,41.6,41.6,656,1092.07,11452000,-1840000,20-MAY-2011,
FUTSTK,KFA,30-Jun-2011,0,XX,41.55,42.3,41.5,42.05,42.05,474,794.51,3512000,1776000,20-MAY-2011,
FUTSTK,KFA,28-Jul-2011,0,XX,0,0,0,45.5,42.25,0,0,0,0,20-MAY-2011,
FUTSTK,KOTAKBANK,26-May-2011,0,XX,411.1,421.65,409.95,416.3,416.3,2474,5168.02,3429000,36500,20-MAY-2011,
FUTSTK,KOTAKBANK,30-Jun-2011,0,XX,414,423.75,414,419.15,419.15,937,1971.94,2292000,372000,20-MAY-2011,
FUTSTK,KOTAKBANK,28-Jul-2011,0,XX,0,0,0,420.8,424.5,0,0,2500,0,20-MAY-2011,
FUTSTK,KSOILS,26-May-2011,0,XX,28.6,28.9,28.05,28.15,28.15,258,587.91,18952000,-264000,20-MAY-2011,
FUTSTK,KSOILS,30-Jun-2011,0,XX,28.9,29.05,28.3,28.4,28.4,204,468.44,3320000,1096000,20-MAY-2011,
FUTSTK,KSOILS,28-Jul-2011,0,XX,29.1,29.1,29.1,29.1,28.65,1,2.32,104000,8000,20-MAY-2011,
FUTSTK,KTKBANK,26-May-2011,0,XX,105.25,107.7,105,106.45,106.45,1058,2438.98,5351880,-493620,20-MAY-2011,
FUTSTK,KTKBANK,30-Jun-2011,0,XX,107.5,108.1,106.5,107.05,107.05,690,1603.06,959095,805380,20-MAY-2011,
FUTSTK,KTKBANK,28-Jul-2011,0,XX,106.2,106.2,106.2,106.2,108.25,1,2.12,26000,0,20-MAY-2011,
FUTSTK,LICHSGFIN,26-May-2011,0,XX,208.5,217,206.35,214.8,214.8,10714,28525.09,15272500,-632500,20-MAY-2011,
FUTSTK,LICHSGFIN,30-Jun-2011,0,XX,209.6,218.45,207.85,216.35,216.35,1915,5137.36,2578750,1418750,20-MAY-2011,
FUTSTK,LICHSGFIN,28-Jul-2011,0,XX,209.55,215.4,209.55,214.7,214.7,11,23.39,32000,4000,20-MAY-2011,
FUTSTK,LITL,26-May-2011,0,XX,32.35,32.9,32.2,32.4,32.4,1104,1435.44,21628000,-328000,20-MAY-2011,
FUTSTK,LITL,30-Jun-2011,0,XX,32.6,33.05,32.5,32.6,32.6,427,559.91,3152000,836000,20-MAY-2011,
FUTSTK,LITL,28-Jul-2011,0,XX,33,33,33,33,33,1,2.64,16000,0,20-MAY-2011,
FUTSTK,LT,26-May-2011,0,XX,1618.4,1670,1615.35,1655,1655,41794,86362,2734375,-537375,20-MAY-2011,
FUTSTK,LT,30-Jun-2011,0,XX,1631.95,1678.9,1631.35,1664.4,1664.4,7182,14938.99,1194625,119750,20-MAY-2011,
FUTSTK,LT,28-Jul-2011,0,XX,1650,1684.9,1650,1669,1669,18,75.2,6750,1000,20-MAY-2011,
FUTSTK,LUPIN,26-May-2011,0,XX,446.2,454.85,437.1,440.05,440.05,2439,10877.9,1850000,-247000,20-MAY-2011,
FUTSTK,LUPIN,30-Jun-2011,0,XX,448.75,457,440.05,442.5,442.5,411,1846.39,508000,265000,20-MAY-2011,
