INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTIONTYPE,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
OPTSTK,BANKBARODA,26-May-2005,255,CA,0,0,0,18.4,9,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,260,CA,0,0,0,19.45,7.9,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,265,CA,0,0,0,17.55,6.9,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,190,PA,0,0,0,10.25,6.05,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,195,PA,0,0,0,12.3,7.45,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,200,PA,0,0,0,14.55,9,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,205,PA,0,0,0,17,10.85,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,210,PA,0,0,0,19.65,12.85,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,215,PA,0,0,0,22.55,15.1,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,220,PA,0,0,0,25.65,17.5,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,225,PA,0,0,0,23.45,20.15,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,230,PA,0,0,0,26.4,23,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,235,PA,0,0,0,29.5,26,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,240,PA,0,0,0,28.05,29.2,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,245,PA,0,0,0,25.5,32.6,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,250,PA,0,0,0,28.4,36.15,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,255,PA,0,0,0,31.45,39.85,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,260,PA,0,0,0,28.3,43.65,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,26-May-2005,265,PA,0,0,0,31.35,47.6,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,205,CA,0,0,0,32.95,35.1,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,210,CA,0,0,0,30.35,32.35,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,215,CA,0,0,0,27.9,29.8,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,220,CA,0,0,0,25.6,27.35,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,225,CA,0,0,0,23.5,25.1,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,230,CA,0,0,0,21.5,22.95,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,235,CA,0,0,0,19.65,21,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,205,PA,0,0,0,17.1,15.2,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,210,PA,0,0,0,19.4,17.4,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,215,PA,0,0,0,21.9,19.7,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,220,PA,0,0,0,24.55,22.2,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,225,PA,0,0,0,27.3,24.85,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,230,PA,0,0,0,30.25,27.7,0,0,0,0,1-APR-2005,
OPTSTK,BANKBARODA,30-Jun-2005,235,PA,0,0,0,33.35,30.65,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,65,CA,0,0,0,64,39.85,0,0,11400,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,70,CA,0,0,0,19,34.95,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,75,CA,0,0,0,16.6,30.15,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,80,CA,0,0,0,22,25.45,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,85,CA,0,0,0,30,21.1,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,90,CA,14.95,16.6,14.95,16.6,16.6,2,4.01,3800,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,95,CA,0,0,0,13,13.45,0,0,7600,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,100,CA,7.2,8.9,5.7,8.7,8.7,70,142.6,159600,38000,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,105,CA,4.5,5.8,3.8,5.1,5.1,106,221.14,171000,125400,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,110,CA,3.3,3.7,2.5,3.4,3.4,73,156.91,169100,81700,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,115,CA,2.25,2.3,2.15,2.3,2.3,5,11.13,28500,9500,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,120,CA,1.45,1.45,1.45,1.45,1.45,1,2.3,36100,1900,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,125,CA,0,0,0,7.05,2.05,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,130,CA,0,0,0,0.1,1.4,0,0,3800,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,65,PA,0,0,0,7.1,0.05,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,70,PA,0,0,0,9.3,0.1,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,75,PA,0,0,0,11.85,0.25,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,80,PA,0,0,0,14.6,0.6,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,85,PA,0,0,0,17.65,1.2,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,90,PA,1,1.5,1,1.2,1.2,6,10.39,11400,11400,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,95,PA,2,2,2,2,2,2,3.68,7600,3800,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,100,PA,6,6,3.2,3.25,3.25,51,101.6,96900,58900,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,105,PA,5.25,5.25,5.25,5.25,5.25,3,6.28,17100,5700,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,110,PA,9.05,9.05,9.05,9.05,9.05,1,2.26,1900,1900,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,115,PA,0,0,0,10.65,14.15,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,120,PA,0,0,0,19.7,17.9,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,125,PA,0,0,0,23.2,22,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,28-Apr-2005,130,PA,0,0,0,23.15,26.3,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,70,CA,0,0,0,18.95,35.85,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,75,CA,0,0,0,15.75,31.4,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,80,CA,0,0,0,13,27.2,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,85,CA,0,0,0,10.6,23.35,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,90,CA,0,0,0,8.6,19.8,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,95,CA,0,0,0,6.95,16.6,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,100,CA,0,0,0,5.55,13.85,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,105,CA,0,0,0,6.15,11.4,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,110,CA,0,0,0,7.85,9.3,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,115,CA,0,0,0,0.45,7.55,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,120,CA,0,0,0,11.7,6.1,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,125,CA,0,0,0,10.15,4.9,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,130,CA,0,0,0,11.8,3.9,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,70,PA,0,0,0,3.75,0.65,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,75,PA,0,0,0,5.5,1.15,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,80,PA,0,0,0,7.65,1.95,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,85,PA,0,0,0,10.2,3,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,90,PA,0,0,0,13.1,4.4,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,95,PA,0,0,0,16.35,6.2,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,100,PA,0,0,0,19.9,8.35,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,105,PA,0,0,0,20.75,10.9,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,110,PA,0,0,0,20.25,13.75,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,115,PA,0,0,0,21.75,16.95,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,120,PA,0,0,0,22.35,20.45,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,125,PA,0,0,0,25.75,24.2,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,26-May-2005,130,PA,0,0,0,26,28.15,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,90,CA,0,0,0,22.35,22.6,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,95,CA,0,0,0,19.55,19.7,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,100,CA,0,0,0,17,17.05,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,105,CA,0,0,0,14.75,14.75,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,110,CA,0,0,0,12.75,12.7,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,115,CA,0,0,0,10.95,10.9,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,120,CA,0,0,0,9.45,9.3,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,90,PA,0,0,0,7.35,6.7,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,95,PA,0,0,0,9.45,8.7,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,100,PA,0,0,0,11.85,11.05,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,105,PA,0,0,0,14.5,13.65,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,110,PA,0,0,0,17.4,16.5,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,115,PA,0,0,0,20.6,19.6,0,0,0,0,1-APR-2005,
OPTSTK,BANKINDIA,30-Jun-2005,120,PA,0,0,0,23.95,22.95,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,520,CA,0,0,0,85.85,156.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,540,CA,0,0,0,72.35,137.05,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,560,CA,0,0,0,58.9,117.3,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,580,CA,0,0,0,47.2,97.85,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,600,CA,0,0,0,88,79.1,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,620,CA,0,0,0,58,61.6,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,640,CA,0,0,0,40.5,45.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,660,CA,0,0,0,16.4,32.5,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,680,CA,0,0,0,22.7,21.85,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,700,CA,0,0,0,14.25,13.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,720,CA,0,0,0,18.85,8.35,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,740,CA,0,0,0,19.4,4.75,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,760,CA,0,0,0,22.65,2.55,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,780,CA,0,0,0,17.2,1.3,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,800,CA,0,0,0,21.65,0.65,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,520,PA,0,0,0,9.35,0.05,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,540,PA,0,0,0,13.55,0.1,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,560,PA,0,0,0,19.8,0.25,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,580,PA,0,0,0,0.55,0.75,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,600,PA,0,0,0,0.75,1.95,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,620,PA,0,0,0,48.8,4.3,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,640,PA,0,0,0,61.65,8.55,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,660,PA,0,0,0,75.9,15.05,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,680,PA,0,0,0,68.15,24.35,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,700,PA,0,0,0,75.25,36.3,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,720,PA,0,0,0,75.65,50.65,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,740,PA,0,0,0,5,67,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,760,PA,0,0,0,70.4,84.7,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,780,PA,0,0,0,76.95,103.35,0,0,0,0,1-APR-2005,
OPTSTK,BEL,28-Apr-2005,800,PA,0,0,0,76.2,122.6,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,580,CA,0,0,0,78.65,103.4,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,600,CA,0,0,0,76.55,86.25,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,620,CA,0,0,0,83.8,70.4,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,640,CA,0,0,0,90.25,56.15,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,660,CA,0,0,0,76.75,43.75,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,680,CA,0,0,0,64.6,33.3,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,700,CA,0,0,0,53.75,24.7,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,720,CA,0,0,0,44.3,17.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,740,CA,0,0,0,36.1,12.7,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,760,CA,0,0,0,29.15,8.75,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,780,CA,0,0,0,25.3,5.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,800,CA,0,0,0,31.6,3.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,580,PA,0,0,0,6,3.4,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,600,PA,0,0,0,9.7,6.05,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,620,PA,0,0,0,8.2,10,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,640,PA,0,0,0,17.15,15.6,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,660,PA,0,0,0,23.3,23,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,680,PA,0,0,0,54,32.35,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,700,PA,0,0,0,39.75,43.6,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,720,PA,0,0,0,49.95,56.6,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,740,PA,0,0,0,61.45,71.2,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,760,PA,0,0,0,74.2,87.1,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,780,PA,0,0,0,81.55,104.1,0,0,0,0,1-APR-2005,
OPTSTK,BEL,26-May-2005,800,PA,0,0,0,82.5,121.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,600,CA,0,0,0,90.1,94.55,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,620,CA,0,0,0,75.9,79.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,640,CA,0,0,0,63.15,66.5,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,660,CA,0,0,0,51.8,54.7,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,680,CA,0,0,0,42,44.3,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,700,CA,0,0,0,33.6,35.45,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,720,CA,0,0,0,26.5,28,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,740,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,600,PA,0,0,0,12.85,10.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,620,PA,0,0,0,18.35,15.9,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,640,PA,0,0,0,25.25,22.25,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,660,PA,0,0,0,33.65,30.1,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,680,PA,0,0,0,43.5,39.45,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,700,PA,0,0,0,54.8,50.3,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,720,PA,0,0,0,67.45,62.5,0,0,0,0,1-APR-2005,
OPTSTK,BEL,30-Jun-2005,740,PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,660,CA,0,0,0,82.6,144.85,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,680,CA,0,0,0,100,125.5,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,700,CA,0,0,0,57.9,106.7,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,720,CA,0,0,0,80,88.75,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,740,CA,0,0,0,38.8,72,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,760,CA,30,48,30,45,45,7,16.83,1200,600,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,780,CA,29,33.5,26.1,26.1,26.1,6,14.56,3000,1200,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,800,CA,21.9,29,19,25.4,25.4,24,59.18,11100,6300,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,820,CA,10,14.8,10,14.4,14.4,9,22.48,3900,2100,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,840,CA,0,0,0,17,16.3,0,0,600,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,860,CA,0,0,0,37.75,11.05,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,880,CA,0,0,0,30.55,7.2,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,900,CA,0,0,0,48.55,4.6,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,920,CA,0,0,0,41.3,2.8,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,660,PA,0,0,0,18.8,0.45,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,680,PA,0,0,0,25.45,1,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,700,PA,0,0,0,33.55,2.15,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,720,PA,0,0,0,43,4.1,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,740,PA,0,0,0,53.85,7.3,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,760,PA,11,14,11,14,14,2,4.63,2400,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,780,PA,21,21,17,19,19,6,14.38,1500,1500,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,800,PA,26,26,26,26,26,1,2.47,300,300,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,820,PA,0,0,0,12,38.35,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,840,PA,0,0,0,78.2,51.15,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,860,PA,0,0,0,90.1,65.85,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,880,PA,0,0,0,86.65,81.9,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,900,PA,0,0,0,78.55,99.2,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,28-Apr-2005,920,PA,0,0,0,91.05,117.35,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,680,CA,0,0,0,81.25,132.4,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,700,CA,0,0,0,76.65,115.2,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,720,CA,0,0,0,82.35,99,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,740,CA,0,0,0,88.05,83.95,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,760,CA,0,0,0,83,70.25,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,780,CA,0,0,0,99.85,57.95,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,800,CA,0,0,0,102.25,47.2,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,820,CA,0,0,0,89.7,37.85,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,840,CA,0,0,0,78.2,29.95,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,860,CA,0,0,0,67.75,23.4,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,880,CA,0,0,0,58.3,18.05,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,900,CA,0,0,0,49.9,13.7,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,920,CA,0,0,0,42.45,10.3,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,680,PA,0,0,0,6.3,4.5,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,700,PA,0,0,0,7.4,7.1,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,720,PA,0,0,0,12.55,10.75,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,740,PA,0,0,0,11.6,15.55,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,760,PA,0,0,0,17.3,21.6,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,780,PA,0,0,0,21.25,29.15,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,800,PA,0,0,0,28.3,38.2,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,820,PA,0,0,0,35.45,48.7,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,840,PA,0,0,0,43.65,60.6,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,860,PA,0,0,0,52.9,73.85,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,880,PA,0,0,0,63.15,88.35,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,900,PA,0,0,0,74.45,103.8,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,26-May-2005,920,PA,0,0,0,86.7,120.2,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,700,CA,0,0,0,90.35,125.4,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,720,CA,0,0,0,76.15,110.4,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,740,CA,0,0,0,63.35,96.4,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,760,CA,0,0,0,52,83.55,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,780,CA,0,0,0,42.15,71.85,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,800,CA,0,0,0,33.65,61.3,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,820,CA,0,0,0,26.55,51.9,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,840,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,860,CA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,700,PA,0,0,0,13.35,13.25,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,720,PA,0,0,0,18.85,18,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,740,PA,0,0,0,25.8,23.7,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,760,PA,0,0,0,34.15,30.55,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,780,PA,0,0,0,43.95,38.55,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,800,PA,0,0,0,55.15,47.7,0,0,0,0,1-APR-2005,
OPTSTK,BHEL,30-Jun-2005,820,PA,0,0,0,67.75,58,0,0,0,0,1-APR-2005,
